date,Rn,theta_6,theta_mean,sw_out,theta_14,TA_PI_F_1_2_1,H_1_1_1,theta_8,theta_3,theta_15,wd,WS_2_1_1,WS_1_1_1,theta_16,theta_4,theta_9,TA_PI_F_1_1_1,P_PI_F_1_1_1,theta_5,theta_2,ws,LE_PI_F_1_1_1,theta_1,TA_PI_F_1_4_1,WS_1_3_1,theta_13,H,theta_11,G,TA_PI_F_1_3_1,RH_PI_F_1_3_1,WS_1_2_1,theta_12,LE_1_1_1,t_avg,LE,P_PI_F_2_2_1,RH_PI_F_1_1_1,rh,sw_in,RH_PI_F_1_2_1,RH_PI_F_1_4_1,lw_out,theta_7,theta_10,lw_in,H_PI_F_1_1_1,t_min,t_max,G_subday_gaps,H_subday_gaps,ppt,Rn_subday_gaps,LE_subday_gaps,rso,flux,energy,ebc_cf,H_corr,ebr_corr,LE_corr,flux_corr,ebr,ebr_5day_clim,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val,year
2003-03-13,79.95416666666667,18.21666666666665,28.04105902777779,22.70833333333333,,3.4133333333333336,28.274999999999995,48.19583333333336,17.733333333333327,,202.54166666666663,2.7716666666666665,,,43.26249999999998,19.204166666666666,3.6316666666666655,0.0,13.837500000000004,23.8625,2.8245833333333343,18.070833333333333,19.229166666666664,3.66875,2.7008333333333336,,28.31041666666667,37.14583333333334,4.466666666666663,3.435833333333333,80.3625,3.00125,43.71666666666668,18.070833333333333,3.537395833333333,18.070833333333333,0.0,85.825,84.69999999999997,148.85000000000005,86.46249999999998,86.14999999999998,331.9833333333333,34.44166666666667,17.466666666666672,285.78750000000014,28.34583333333333,0.205,10.935,0.0,0.0,0.0,0.0,0.0,229.4337681220017,46.38125,75.4875,1.2984462664151342,36.75955482149013,0.7701512383418753,23.46400607267682,60.22356089416696,0.6144229177016063,0.7989574949668943,0.6263699766035989,0.8133077575154781,2.6000001,2.0,0.0,0.4066538787577391,0.5022626808145588,1.0045253616291177,False,,2003
2003-03-14,124.75,18.80416666666666,29.488888888888887,36.575,,10.163333333333332,2.6624999999999983,48.21250000000001,17.62083333333334,,166.125,5.219166666666667,,,43.24166666666668,19.841666666666665,10.480833333333331,0.0,20.4,24.3625,5.2955555555555565,52.59583333333333,23.254166666666663,9.560416666666669,5.01875,,2.6624999999999983,37.058333333333344,39.029166666666654,9.961666666666668,70.30416666666669,5.64875,43.68750000000002,,10.0415625,52.59583333333333,0.0,72.97916666666667,73.6,230.00833333333333,74.13333333333334,76.98333333333333,353.8125,39.466666666666654,17.891666666666673,285.125,2.6624999999999983,0.8649999999999999,21.7625,0.0,0.0,0.0,0.0,0.0,231.72913617575043,55.25833333333333,85.72083333333333,1.2609913902898775,3.3573895766467974,0.7930268261150609,66.32289299845469,69.68028257510149,0.6446313128858212,0.8015604098340691,1.8343740813553284,2.313129923159973,5.4,3.6000001000000004,0.0,0.6425360719184349,0.4190307625713144,1.5085107871598085,False,,2003
2003-03-15,118.83333333333331,20.870833333333334,32.76354166666667,36.41666666666666,,15.185416666666669,-1.7000000000000015,48.20000000000001,17.570833333333336,,170.375,4.925416666666666,,,43.18333333333334,26.27916666666667,15.547083333333337,0.0,33.25833333333333,24.90833333333333,5.030694444444444,53.50833333333333,36.15,14.236249999999998,4.781250000000001,,-1.1708333333333354,37.04583333333334,48.8625,14.839166666666667,56.26249999999999,5.385416666666668,43.65416666666668,53.40833333333333,14.95197916666667,53.45833333333332,0.0,57.92916666666667,59.337499999999984,228.0666666666667,59.43333333333332,63.725,377.69166666666666,43.59583333333333,18.387500000000006,304.9166666666667,-0.6416666666666693,3.68,28.6,0.0,0.0,0.0,0.0,0.0,234.024905456592,52.28749999999999,69.9708333333333,1.2609913902898775,-1.4764107527977344,0.7930268261150609,67.4104980725797,65.93408731978197,0.7472756505686895,0.8040307115311791,1.8732218193161303,2.3621165862607816,6.8,4.5,0.0,0.5249147969468404,0.3682842339978582,1.6572790529903618,False,,2003
2003-03-16,115.65416666666668,33.050000000000004,34.94149305555556,32.95416666666667,,16.061666666666664,,48.1,17.516666666666666,,170.83333333333334,2.2437500000000004,,,43.13750000000002,34.5375,16.715416666666666,0.0,35.9625,26.57916666666667,2.3475000000000006,27.9625,36.3625,14.651666666666667,2.2116666666666664,,32.98333333333333,36.98333333333333,48.80833333333333,15.320833333333333,64.41666666666667,2.5870833333333327,43.62500000000001,,15.687395833333332,28.287500000000005,0.0,65.14166666666665,67.07395833333334,212.5666666666667,67.54583333333333,71.19166666666666,386.4041666666667,42.76666666666667,20.625,322.5625,31.766666666666666,4.88,25.605,0.0,0.0,0.0,0.0,0.0,236.32022583140656,61.27083333333333,66.84583333333336,1.3193556801878183,43.51674818486153,0.7579457268548265,37.32127380331292,80.83802198817446,0.9165991398117554,0.8066441621126766,0.9919146245092212,1.3086881941076078,5.4,3.8,0.0,0.3443916300283178,0.4140142555824817,1.5732541712134305,False,,2003
2003-03-17,48.82916666666667,37.40416666666667,36.87335069444445,14.233333333333334,,13.35666666666667,8.7375,47.99583333333334,17.5,,102.5,2.6075,,,43.11250000000001,34.325,14.034166666666666,0.0,32.8875,38.8375,2.725972222222224,11.345833333333331,35.34583333333333,11.454583333333332,2.560833333333333,,7.281250000000001,36.85416666666666,27.4625,12.382916666666665,84.02083333333333,3.009583333333333,43.58750000000001,11.170833333333333,12.807083333333331,11.258333333333333,0.0,85.32083333333334,86.12083333333334,97.09166666666664,87.11249999999997,88.02916666666668,364.675,38.12500000000001,36.50833333333333,330.6666666666667,5.825,7.835000000000001,21.2275,0.0,0.0,0.0,0.0,0.0,238.61425195053903,18.539583333333333,21.36666666666667,1.3222323494356023,9.627504294327982,0.7562967283525108,14.886132534062494,24.513636828390474,0.8676872074882993,0.8100622681630221,0.3936922344216373,0.5205526080738735,5.4,3.7,0.90000004,0.1406898940740198,0.4700650010804989,1.739240503997846,False,,2003
2003-03-18,94.64583333333331,33.25,36.502170138888886,25.433333333333334,,14.176666666666666,13.529166666666669,47.95833333333334,17.420833333333327,,85.04166666666667,5.2958333333333325,,,43.08333333333335,34.14583333333335,14.354583333333332,0.0,31.291666666666657,41.72083333333333,5.440138888888887,21.04583333333333,35.01249999999999,14.049166666666665,5.189999999999999,,14.504166666666668,37.41666666666667,32.39166666666666,14.175833333333332,72.79583333333333,5.834583333333335,43.55416666666667,19.216666666666665,14.1890625,20.13125,0.0,77.39999999999998,76.71145833333333,161.7458333333333,78.28333333333333,78.36666666666666,377.29583333333335,35.1875,37.96666666666667,335.625,15.479166666666664,7.2675,21.975,0.0,0.0,0.0,0.0,0.0,240.9061439095856,34.635416666666664,62.25416666666667,1.3222323494356023,19.177878368272214,0.7562967283525108,26.618189984575466,45.79606835284769,0.5563549963188541,0.8130149320061911,0.7048998036226272,0.9320413234606408,6.0,4.0,0.3,0.2330103308651602,0.479762867359745,1.91905146943898,False,,2003
2003-03-19,19.33333333333333,32.979166666666664,36.31059027777777,2.8250000000000006,,7.409166666666668,,47.94583333333333,17.43333333333333,,,8.307916666666666,,,43.09166666666668,34.15833333333334,7.474166666666665,0.3704166666666666,31.233333333333324,41.59166666666667,8.329444444444446,32.92916666666667,35.025,7.3929166666666655,8.057916666666666,,-17.04375,37.22083333333335,-3.725000000000001,7.422083333333332,90.84166666666664,8.6225,43.5125,,7.424583333333333,32.92916666666667,0.3704166666666666,95.64166666666668,94.41875000000005,27.0,95.66249999999998,95.52916666666664,344.0541666666668,34.10000000000001,37.4125,339.1958333333333,-17.6375,5.115,10.455000000000002,0.0,0.0,8.889999999999997,0.0,0.0,243.19506789821344,15.885416666666668,23.05833333333333,1.3222323494356023,-22.53579760569305,0.7562967283525108,43.5400094066232,21.00421180093015,0.6889230213227322,0.8155533710348349,1.145606494095911,1.51475796621712,4.0,2.5,6.9,0.605903186486848,0.4587685619891962,1.1469214049729906,False,,2003
2003-03-20,40.85833333333333,49.37499999999999,40.298524305555546,9.0375,,4.125416666666667,0.9583333333333331,47.92916666666665,27.995833333333334,,198.41666666666663,5.891249999999999,,,43.87500000000002,35.24166666666667,4.50125,0.2434166666666666,34.87499999999999,44.43333333333334,5.970416666666668,38.41249999999999,36.96666666666667,4.108749999999998,5.72375,,2.48125,41.645833333333336,-10.708333333333334,4.2058333333333335,89.25,6.29625,43.50833333333333,,4.2353125,38.41249999999999,0.2434166666666666,93.09166666666664,93.234375,73.66250000000002,96.19166666666663,94.40416666666668,327.85,37.912500000000016,39.93749999999999,304.09166666666664,4.004166666666666,0.3175,8.037500000000001,0.0,0.0,5.841999999999999,0.0,0.0,245.4801968347355,40.893749999999976,51.56666666666667,1.3193556801878183,3.2736512814660235,0.7579457268548265,50.67975006521457,53.95340134668057,0.7930268261150609,0.8177949754825822,1.332332168143055,1.7578200139364917,3.2,2.2,5.0,0.7990090972438597,0.444717342074462,0.9783781525638164,False,,2003
2003-03-21,127.67916666666667,33.58333333333333,37.48489583333333,41.0875,,5.797499999999999,58.3625,47.9,22.9875,,305.125,4.2025,,,43.34166666666664,34.16666666666668,6.255416666666666,0.0,31.22083333333333,42.65833333333335,4.0062500000000005,53.54166666666668,34.92083333333333,4.470833333333333,3.28875,,58.94583333333333,39.57499999999999,1.4624999999999977,5.13625,65.55416666666666,4.527500000000002,43.50416666666666,53.54166666666668,5.415,53.54166666666668,0.0,64.28750000000001,67.42708333333334,257.5,66.9625,72.90416666666668,334.0083333333333,38.308333333333344,37.67083333333334,245.6541666666666,59.52916666666667,-1.77,14.8125,0.0,0.0,0.0,0.0,0.0,247.760710985204,112.4875,126.21666666666668,1.2609913902898775,74.33018832679542,0.7930268261150609,67.51558068843721,141.84576901523263,0.8912254060478014,0.8197817095579519,1.8591639613356032,2.3443897483814187,4.8,3.3,0.0,0.7104211358731573,0.4639254290505589,1.5309539158668442,False,,2003
2003-03-22,123.81666666666666,31.850000000000005,36.59921875,39.40833333333335,,7.783333333333332,58.90416666666667,47.86666666666665,21.925,,264.375,1.66,,,43.21250000000001,33.9,8.577499999999999,0.0,30.14166666666667,42.30833333333332,1.7154166666666668,27.454166666666666,34.52916666666668,6.687500000000003,1.55625,,59.00833333333333,39.11666666666667,17.162500000000005,6.947083333333333,60.77916666666667,1.9300000000000004,43.46666666666666,27.004166666666663,7.498854166666668,27.22916666666667,0.0,58.26666666666666,62.30416666666668,253.09166666666667,62.09999999999999,68.07083333333333,354.575,34.29583333333333,36.579166666666666,264.825,59.1125,-3.22,18.675,0.0,0.0,0.0,0.0,0.0,250.03579856582863,86.2375,106.65416666666664,1.2367492873363288,72.97851419690454,0.8085713169512053,33.67565246976212,106.65416666666668,0.8085713169512053,0.8227853998239858,0.9473702502091156,1.1716594817897632,4.3,3.1000001,0.0,0.3779546593529991,0.4865333897608804,1.508253556912068,False,,2003
