DATE,MIN_SWC,mean_SWC,MAX_SWC
2007-01-01,34.9,37.725,42.8
2007-01-02,34.0,37.4,42.8
2007-01-03,34.0,37.275,42.9
2007-01-04,36.8,39.45,43.1
2007-01-05,36.4,39.075,43.3
2007-01-06,35.6,38.7,43.3
2007-01-07,34.8,37.85,43.3
2007-01-08,34.1,37.349999999999994,43.3
2007-01-09,33.7,37.0,43.3
2007-01-10,33.3,36.3,43.3
2007-01-11,33.1,36.150000000000006,43.3
2007-01-12,32.6,35.900000000000006,43.3
2007-01-13,23.2,33.45,43.3
2007-01-14,16.3,31.575000000000003,43.2
2007-01-15,16.0,31.425,43.2
2007-01-16,15.1,31.1,43.2
2007-01-17,14.8,30.900000000000002,43.2
2007-01-18,14.9,30.724999999999998,43.2
2007-01-19,14.9,30.575,43.2
2007-01-20,14.9,30.349999999999998,43.2
2007-01-21,15.3,30.375,43.1
2007-01-22,15.5,30.549999999999997,43.1
2007-01-23,15.6,30.6,43.1
2007-01-24,15.7,30.65,43.1
2007-01-25,15.8,30.700000000000003,43.1
2007-01-26,15.8,30.725,43.1
2007-01-27,16.0,30.775,43.1
2007-01-28,14.8,30.175,43.0
2007-01-29,14.5,29.8,43.0
2007-01-30,13.9,29.5,42.8
2007-01-31,13.7,29.175,42.7
2007-02-01,13.8,28.750000000000004,42.7
2007-02-02,13.5,27.675,42.7
2007-02-03,13.1,26.425,42.6
2007-02-04,12.8,25.825,42.4
2007-02-05,12.9,25.7,42.3
2007-02-06,13.1,25.674999999999997,42.3
2007-02-07,13.3,25.725,42.3
2007-02-08,13.4,25.675,42.2
2007-02-09,13.5,25.675,42.2
2007-02-10,13.5,25.625,42.2
2007-02-11,13.6,25.6,42.2
2007-02-12,14.2,25.8,42.2
2007-02-13,14.1,25.8,42.1
2007-02-14,13.2,25.475,42.1
2007-02-15,12.8,25.175,42.1
2007-02-16,12.8,24.925,42.1
2007-02-17,13.3,24.8,42.1
2007-02-18,14.5,25.1,42.1
2007-02-19,15.9,25.55,42.1
2007-02-20,16.4,25.875,42.1
2007-02-21,16.7,26.75,42.1
2007-02-22,17.1,28.674999999999997,42.0
2007-02-23,17.4,29.525,42.0
2007-02-24,19.1,32.0,42.1
2007-02-25,26.1,35.025000000000006,42.8
2007-02-26,25.2,34.474999999999994,42.8
2007-02-27,25.6,34.5,42.8
2007-02-28,26.3,35.325,42.8
2007-03-01,26.9,35.875,42.8
2007-03-02,27.8,35.974999999999994,42.8
2007-03-03,28.6,35.275000000000006,42.8
2007-03-04,29.1,35.475,42.8
2007-03-05,30.2,36.3,43.0
2007-03-06,32.3,36.45,43.0
2007-03-07,33.1,36.675,43.0
2007-03-08,33.1,36.75,42.9
2007-03-09,33.6,37.4,43.0
2007-03-10,36.6,38.724999999999994,43.2
2007-03-11,36.5,38.974999999999994,43.3
2007-03-12,36.3,38.325,43.3
2007-03-13,35.3,37.575,43.3
2007-03-14,34.5,36.849999999999994,43.3
2007-03-15,33.6,36.25,43.3
2007-03-16,33.4,36.0,43.3
2007-03-17,33.3,35.875,43.3
2007-03-18,33.1,35.75,43.3
2007-03-19,33.1,35.725,43.3
2007-03-20,32.8,35.599999999999994,43.3
2007-03-21,33.1,35.75,43.2
2007-03-22,33.3,36.3,43.2
2007-03-23,33.3,36.1,43.2
2007-03-24,33.3,36.025,43.2
2007-03-25,33.4,36.025000000000006,43.2
2007-03-26,33.4,36.0,43.3
2007-03-27,33.3,35.925,43.3
2007-03-28,33.3,35.849999999999994,43.3
2007-03-29,33.2,35.875,43.4
2007-03-30,33.3,36.125,43.4
2007-03-31,35.9,39.25,43.6
2007-04-01,36.2,39.15,43.7
2007-04-02,36.1,38.625,43.7
2007-04-03,35.7,38.0,43.7
2007-04-04,35.0,37.325,43.8
2007-04-05,34.0,36.724999999999994,43.8
2007-04-06,33.8,36.525,43.7
2007-04-07,33.7,36.35,43.7
2007-04-08,33.6,36.25,43.7
2007-04-09,33.5,36.175,43.6
2007-04-10,33.4,36.125,43.6
2007-04-11,33.4,36.699999999999996,43.6
2007-04-12,33.5,36.675,43.5
2007-04-13,33.5,36.525,43.5
2007-04-14,33.5,36.45,43.5
2007-04-15,33.5,36.4,43.5
2007-04-16,33.5,36.375,43.5
2007-04-17,33.5,36.35,43.5
2007-04-18,33.5,36.3,43.5
2007-04-19,33.5,36.275,43.5
2007-04-20,33.4,36.2,43.5
2007-04-21,33.4,36.175,43.5
2007-04-22,33.4,36.125,43.6
2007-04-23,33.4,36.1,43.6
2007-04-24,36.6,40.425,43.8
2007-04-25,37.5,41.875,45.0
2007-04-26,37.0,40.775,44.0
2007-04-27,37.0,39.575,44.0
2007-04-28,36.9,39.2,44.0
2007-04-29,36.3,38.425,44.0
2007-04-30,35.7,37.9,44.0
2007-05-01,35.1,37.775,44.0
2007-05-02,34.3,38.650000000000006,44.0
2007-05-03,34.2,38.7,44.0
2007-05-04,34.1,38.975,44.0
2007-05-05,36.5,41.45,44.1
2007-05-06,38.4,43.150000000000006,45.4
2007-05-07,37.6,42.8,45.1
2007-05-08,37.5,41.724999999999994,44.3
2007-05-09,37.4,40.75,44.2
2007-05-10,36.5,39.875,44.2
2007-05-11,34.8,39.25,44.2
2007-05-12,34.7,39.050000000000004,44.2
