DATE,MIN_SWC,mean_SWC,MAX_SWC
2005-01-01,22.7,32.974999999999994,40.0
2005-01-02,23.0,33.075,39.9
2005-01-03,22.9,33.075,39.9
2005-01-04,22.9,33.05,39.9
2005-01-05,22.9,32.95,39.9
2005-01-06,22.9,32.849999999999994,39.9
2005-01-07,22.9,32.775000000000006,39.9
2005-01-08,22.9,32.7,39.9
2005-01-09,22.9,32.525000000000006,39.8
2005-01-10,22.9,32.425,39.8
2005-01-11,22.9,32.224999999999994,39.8
2005-01-12,22.9,32.099999999999994,39.8
2005-01-13,22.9,32.05,39.8
2005-01-14,22.9,31.875,39.8
2005-01-15,22.9,31.7,39.8
2005-01-16,22.9,31.475,39.7
2005-01-17,22.9,31.15,39.7
2005-01-18,22.9,31.1,39.7
2005-01-19,22.9,31.049999999999997,39.6
2005-01-20,22.9,31.074999999999996,39.6
2005-01-21,22.9,31.299999999999997,39.6
2005-01-22,22.9,31.375,39.5
2005-01-23,22.9,31.299999999999997,39.5
2005-01-24,22.9,31.125,39.5
2005-01-25,22.9,31.075,39.4
2005-01-26,22.9,31.2,39.4
2005-01-27,22.9,31.299999999999997,39.3
2005-01-28,22.9,31.349999999999998,39.3
2005-01-29,22.9,31.4,39.2
2005-01-30,22.3,31.3,39.2
2005-01-31,22.5,31.450000000000003,39.2
2005-02-01,23.3,32.125,39.4
2005-02-02,22.5,32.825,40.2
2005-02-03,25.1,34.25,40.4
2005-02-04,27.3,34.875,40.6
2005-02-05,32.9,35.975,40.6
2005-02-06,36.0,38.800000000000004,41.6
2005-02-07,34.6,37.55,42.0
2005-02-08,33.6,36.6,41.5
2005-02-09,33.1,36.025,40.6
2005-02-10,33.1,35.775,40.3
2005-02-11,33.0,35.675,40.2
2005-02-12,34.5,36.725,40.5
2005-02-13,40.6,42.324999999999996,43.8
2005-02-14,37.9,39.849999999999994,42.6
2005-02-15,36.3,38.325,42.0
2005-02-16,35.3,37.650000000000006,41.4
2005-02-17,34.8,37.275,41.0
2005-02-18,34.6,37.025,40.6
2005-02-19,34.6,36.974999999999994,40.5
2005-02-20,35.1,37.10000000000001,40.4
2005-02-21,35.0,37.1,40.5
2005-02-22,35.0,37.025,40.4
2005-02-23,34.8,36.949999999999996,40.4
2005-02-24,34.6,36.85,40.4
2005-02-25,34.5,36.775,40.3
2005-02-26,34.3,36.7,40.3
2005-02-27,34.3,36.625,40.2
2005-02-28,34.1,36.55,40.2
2005-03-01,33.8,36.449999999999996,40.2
2005-03-02,33.7,36.375,40.1
2005-03-03,33.7,36.325,40.1
2005-03-04,33.8,36.349999999999994,40.1
2005-03-05,33.8,36.349999999999994,40.1
2005-03-06,33.9,36.375,40.1
2005-03-07,33.9,36.39999999999999,40.1
2005-03-08,33.7,36.325,40.1
2005-03-09,33.7,36.3,40.1
2005-03-10,33.7,36.3,40.1
2005-03-11,33.6,36.275000000000006,40.1
2005-03-12,33.6,36.25,40.1
2005-03-13,33.4,36.2,40.1
2005-03-14,33.3,36.150000000000006,40.1
2005-03-15,33.3,36.099999999999994,40.0
2005-03-16,33.3,36.099999999999994,40.0
2005-03-17,33.4,36.125,40.0
2005-03-18,33.4,36.150000000000006,40.0
2005-03-19,33.3,36.099999999999994,40.0
2005-03-20,33.2,36.05,40.0
2005-03-21,33.3,36.074999999999996,40.0
2005-03-22,33.2,36.05,40.0
2005-03-23,33.2,36.025,40.0
2005-03-24,33.2,36.025,40.0
2005-03-25,33.2,36.025,40.0
2005-03-26,33.6,36.125,40.0
2005-03-27,33.6,36.1,39.9
2005-03-28,33.7,36.15,39.9
2005-03-29,33.9,36.225,39.9
2005-03-30,33.9,36.275,40.0
2005-03-31,33.7,36.225,40.0
2005-04-01,33.6,36.175,40.0
2005-04-02,33.6,36.175,40.0
2005-04-03,33.7,36.2,40.0
2005-04-04,33.8,36.25,40.0
2005-04-05,33.9,36.3,40.0
2005-04-06,33.8,36.3,40.1
2005-04-07,33.7,36.275,40.1
2005-04-08,34.0,36.35,40.1
2005-04-09,34.1,36.375,40.1
2005-04-10,34.2,36.45,40.1
2005-04-11,35.6,37.150000000000006,40.6
2005-04-12,38.6,39.775000000000006,42.9
2005-04-13,37.2,38.849999999999994,42.6
2005-04-14,36.1,38.074999999999996,41.8
2005-04-15,35.8,37.775,41.2
2005-04-16,35.7,37.7,41.1
2005-04-17,35.6,37.6,41.0
2005-04-18,35.5,37.575,41.0
2005-04-19,35.6,37.575,41.0
2005-04-20,37.5,39.225,42.2
2005-04-21,36.9,38.55,41.8
2005-04-22,37.4,38.7,41.7
2005-04-23,36.4,38.25,41.6
2005-04-24,36.0,38.025000000000006,41.4
2005-04-25,35.7,37.85,41.3
2005-04-26,35.4,37.675,41.2
2005-04-27,35.2,37.625,41.2
2005-04-28,35.2,37.55,41.1
2005-04-29,35.2,37.5,41.1
2005-04-30,35.0,37.4,41.0
