DATE,MIN_SWC,mean_SWC,MAX_SWC
2005-01-01,22.8,37.975,45.1
2005-01-02,24.7,38.45,45.1
2005-01-03,25.7,38.725,45.1
2005-01-04,24.6,38.425,45.1
2005-01-05,21.8,37.725,45.1
2005-01-06,21.6,37.65,45.1
2005-01-07,21.5,37.625,45.1
2005-01-08,21.5,37.625,45.1
2005-01-09,21.6,37.625,45.1
2005-01-10,21.7,37.625,45.1
2005-01-11,21.8,37.65,45.1
2005-01-12,22.1,37.699999999999996,45.1
2005-01-13,22.6,37.824999999999996,45.1
2005-01-14,22.1,37.675,45.1
2005-01-15,22.1,37.6,45.0
2005-01-16,21.2,37.025,45.0
2005-01-17,21.0,36.5,45.0
2005-01-18,20.5,36.225,45.0
2005-01-19,20.0,36.05,45.0
2005-01-20,20.3,36.125,45.0
2005-01-21,20.6,36.225,45.0
2005-01-22,20.9,36.375,45.0
2005-01-23,20.3,36.224999999999994,45.0
2005-01-24,20.1,36.15,45.0
2005-01-25,20.4,36.2,45.0
2005-01-26,20.9,36.375,45.0
2005-01-27,21.6,36.65,45.0
2005-01-28,23.0,37.125,45.0
2005-01-29,24.7,37.775000000000006,45.0
2005-01-30,25.6,38.15,45.0
2005-01-31,26.9,38.5,45.0
2005-02-01,29.5,39.5,45.1
2005-02-02,32.5,40.900000000000006,45.3
2005-02-03,34.4,41.975,45.4
2005-02-04,36.4,42.475,45.4
2005-02-05,37.5,42.775,45.4
2005-02-06,40.9,43.8,45.4
2005-02-07,39.9,43.4,45.5
2005-02-08,38.9,43.0,45.4
2005-02-09,36.6,42.2,45.4
2005-02-10,35.9,41.65,45.4
2005-02-11,35.5,41.475,45.4
2005-02-12,36.8,41.975,45.4
2005-02-13,42.0,44.25,45.5
2005-02-14,41.1,43.925,45.5
2005-02-15,40.4,43.675,45.5
2005-02-16,39.9,43.349999999999994,45.5
2005-02-17,37.2,42.45,45.5
2005-02-18,36.6,41.95,45.5
2005-02-19,36.8,42.0,45.5
2005-02-20,37.2,42.175,45.5
2005-02-21,37.0,42.075,45.5
2005-02-22,37.0,42.075,45.5
2005-02-23,36.6,41.900000000000006,45.5
2005-02-24,36.4,41.8,45.5
2005-02-25,36.2,41.7,45.5
2005-02-26,36.1,41.65,45.4
2005-02-27,36.0,41.575,45.4
2005-02-28,35.7,41.475,45.4
2005-03-01,35.3,41.35,45.4
2005-03-02,35.2,41.300000000000004,45.4
2005-03-03,35.4,41.325,45.4
2005-03-04,35.4,41.325,45.4
2005-03-05,35.5,41.35,45.4
2005-03-06,35.6,41.4,45.4
2005-03-07,35.7,41.425000000000004,45.4
2005-03-08,35.5,41.35,45.4
2005-03-09,35.5,41.325,45.4
2005-03-10,35.5,41.325,45.4
2005-03-11,35.4,41.325,45.4
2005-03-12,35.4,41.275,45.4
2005-03-13,35.2,41.225,45.4
2005-03-14,35.1,41.175000000000004,45.4
2005-03-15,35.1,41.175000000000004,45.4
2005-03-16,35.1,41.150000000000006,45.3
2005-03-17,35.3,41.2,45.3
2005-03-18,35.3,41.2,45.3
2005-03-19,35.2,41.150000000000006,45.3
2005-03-20,35.1,41.125,45.3
2005-03-21,35.2,41.150000000000006,45.3
2005-03-22,35.1,41.125,45.3
2005-03-23,35.1,41.099999999999994,45.3
2005-03-24,35.1,41.099999999999994,45.3
2005-03-25,35.1,41.05,45.3
2005-03-26,35.3,41.125,45.3
2005-03-27,35.4,41.125,45.2
2005-03-28,35.6,41.175,45.2
2005-03-29,35.8,41.25,45.2
2005-03-30,35.9,41.3,45.2
2005-03-31,35.6,41.2,45.2
2005-04-01,35.6,41.2,45.2
2005-04-02,35.5,41.150000000000006,45.2
2005-04-03,35.7,41.175,45.1
2005-04-04,35.9,41.25,45.1
2005-04-05,36.0,41.3,45.1
2005-04-06,36.0,41.3,45.1
2005-04-07,35.9,41.275,45.1
2005-04-08,35.8,41.275000000000006,45.2
2005-04-09,36.0,41.3,45.1
2005-04-10,36.1,41.325,45.1
2005-04-11,37.9,42.099999999999994,45.2
2005-04-12,42.6,44.300000000000004,45.4
2005-04-13,40.0,43.4,45.4
2005-04-14,37.8,42.4,45.4
2005-04-15,37.5,42.275000000000006,45.5
2005-04-16,37.5,42.25,45.5
2005-04-17,37.5,42.225,45.5
2005-04-18,37.5,42.225,45.5
2005-04-19,37.9,42.349999999999994,45.5
2005-04-20,40.9,43.724999999999994,45.5
2005-04-21,40.1,43.400000000000006,45.5
2005-04-22,39.6,43.2,45.5
2005-04-23,38.1,42.55,45.5
2005-04-24,37.8,42.4,45.5
2005-04-25,37.5,42.3,45.5
2005-04-26,37.4,42.224999999999994,45.5
2005-04-27,37.3,42.175,45.5
2005-04-28,37.3,42.125,45.5
2005-04-29,37.3,42.1,45.5
2005-04-30,37.1,42.05,45.5
2005-05-01,37.0,42.0,45.5
2005-05-02,37.0,42.0,45.5
2005-05-03,37.0,41.975,45.5
2005-05-04,37.1,42.0,45.5
2005-05-05,37.2,42.025,45.5
2005-05-06,37.2,42.05,45.5
2005-05-07,37.4,42.1,45.5
2005-05-08,37.4,42.125,45.5
2005-05-09,37.4,42.125,45.5
2005-05-10,37.7,42.2,45.5
2005-05-11,40.7,43.475,45.5
2005-05-12,42.7,44.5,45.6
2005-05-13,41.6,44.1,45.6
2005-05-14,39.3,43.0,45.6
2005-05-15,38.5,42.65,45.6
2005-05-16,38.4,42.6,45.6
2005-05-17,38.5,42.625,45.6
2005-05-18,38.5,42.625,45.6
2005-05-19,38.5,42.6,45.6
2005-05-20,38.4,42.575,45.6
2005-05-21,38.4,42.55,45.6
2005-05-22,38.3,42.525,45.6
2005-05-23,38.1,42.45,45.6
2005-05-24,38.0,42.425000000000004,45.6
2005-05-25,37.7,42.325,45.6
2005-05-26,37.3,42.125,45.6
2005-05-27,37.1,42.025,45.6
2005-05-28,36.9,41.974999999999994,45.6
2005-05-29,36.6,41.875,45.6
2005-05-30,36.3,41.8,45.7
2005-05-31,36.9,41.974999999999994,45.7
2005-06-01,39.7,43.125,45.7
2005-06-02,38.6,42.675000000000004,45.7
2005-06-03,40.5,43.599999999999994,45.7
2005-06-04,39.5,43.1,45.7
2005-06-05,41.6,44.099999999999994,45.8
2005-06-06,39.2,43.0,45.7
2005-06-07,38.7,42.775000000000006,45.7
2005-06-08,38.4,42.675,45.7
2005-06-09,38.7,42.775000000000006,45.7
2005-06-10,41.5,44.099999999999994,45.8
2005-06-11,39.3,43.05,45.8
2005-06-12,38.5,42.7,45.8
2005-06-13,38.2,42.575,45.8
2005-06-14,37.5,42.349999999999994,45.8
2005-06-15,36.4,42.025,45.8
2005-06-16,36.0,41.974999999999994,45.8
2005-06-17,36.8,42.15,45.8
2005-06-18,34.2,41.375,45.8
2005-06-19,30.5,40.325,45.8
2005-06-20,27.7,39.425,45.8
2005-06-21,25.9,38.650000000000006,45.8
2005-06-22,24.6,37.974999999999994,45.8
2005-06-23,23.5,37.275000000000006,45.8
2005-06-24,22.7,36.525000000000006,45.8
2005-06-25,22.2,36.025000000000006,45.8
2005-06-26,22.8,36.2,45.7
2005-06-27,24.3,36.5,45.7
2005-06-28,28.2,37.975,45.7
2005-06-29,27.6,37.425,45.7
2005-06-30,25.1,36.1,45.7
2005-07-01,26.4,36.900000000000006,45.7
2005-07-02,25.4,36.224999999999994,45.7
2005-07-03,26.9,36.724999999999994,45.7
2005-07-04,30.9,38.35,45.6
2005-07-05,27.7,36.699999999999996,45.6
2005-07-06,27.6,36.9,45.6
2005-07-07,29.9,37.9,45.6
2005-07-08,27.2,36.375,45.6
2005-07-09,25.0,34.9,45.5
2005-07-10,26.1,35.775,45.5
2005-07-11,24.0,34.550000000000004,45.4
2005-07-12,28.2,36.6,45.4
2005-07-13,29.2,36.875,45.4
2005-07-14,26.0,35.375,45.4
2005-07-15,27.0,36.325,45.4
2005-07-16,24.9,35.175,45.4
