DATE,MIN_SWC,mean_SWC,MAX_SWC
2003-08-29,23.7,27.925,36.0
2003-08-30,31.3,33.525000000000006,38.3
2003-08-31,30.8,33.475,38.8
2003-09-01,29.9,32.95,38.7
2003-09-02,30.4,33.025,38.4
2003-09-03,32.4,34.575,39.2
2003-09-04,30.4,33.375,38.8
2003-09-05,29.0,32.375,38.3
2003-09-06,27.7,31.375,37.8
2003-09-07,26.6,30.400000000000002,37.3
2003-09-08,25.9,29.625,36.9
2003-09-09,30.9,33.175,38.2
2003-09-10,34.8,36.099999999999994,39.5
2003-09-11,36.9,38.025,40.1
2003-09-12,34.6,36.325,39.8
2003-09-13,33.5,35.5,39.5
2003-09-14,32.7,34.925,39.3
2003-09-15,31.8,34.275,39.0
2003-09-16,31.0,33.575,38.7
2003-09-17,29.8,32.825,38.3
2003-09-18,29.2,32.3,38.0
2003-09-19,28.6,31.874999999999996,37.8
2003-09-20,28.0,31.424999999999997,37.6
2003-09-21,31.9,34.0,38.4
2003-09-22,32.0,34.325,38.9
2003-09-23,31.2,33.825,38.7
2003-09-24,30.5,33.4,38.6
2003-09-25,29.9,32.9,38.3
2003-09-26,29.5,32.574999999999996,38.1
2003-09-27,29.1,32.2,37.9
2003-09-28,28.8,31.9,37.8
2003-09-29,28.7,31.674999999999997,37.6
2003-09-30,28.6,31.625,37.6
2003-10-01,28.5,31.55,37.5
2003-10-02,28.4,31.525,37.5
2003-10-03,28.5,31.575,37.5
2003-10-04,28.5,31.6,37.5
2003-10-05,28.6,31.65,37.5
2003-10-06,28.6,31.675,37.5
2003-10-07,28.7,31.700000000000003,37.5
2003-10-08,28.8,31.800000000000004,37.6
2003-10-09,28.8,31.825000000000003,37.6
2003-10-10,28.8,31.825000000000003,37.6
2003-10-11,30.9,33.125,38.3
2003-10-12,31.2,33.65,38.7
2003-10-13,32.8,34.675,38.9
2003-10-14,34.3,36.125,39.6
2003-10-15,33.5,35.55,39.4
2003-10-16,33.1,35.225,39.2
2003-10-17,33.1,35.15,39.1
2003-10-18,33.1,35.125,39.1
2003-10-19,33.1,35.1,39.0
2003-10-20,33.0,35.05,39.0
2003-10-21,32.9,35.0,39.0
2003-10-22,32.8,34.9,38.9
2003-10-23,32.7,34.875,38.9
2003-10-24,32.6,34.800000000000004,38.9
2003-10-25,32.4,34.7,38.8
2003-10-26,32.2,34.6,38.8
2003-10-27,32.1,34.525,38.7
2003-10-28,31.9,34.3,38.5
2003-10-29,31.5,33.925,38.1
2003-10-30,31.5,33.925,38.1
2003-10-31,31.3,33.824999999999996,38.1
2003-11-01,31.2,33.775,38.1
2003-11-02,32.0,34.0,38.1
2003-11-03,35.5,36.95,39.2
2003-11-04,36.4,38.475,40.6
2003-11-05,34.6,36.875,39.5
2003-11-06,33.5,35.875,39.4
2003-11-07,33.2,35.650000000000006,39.4
2003-11-08,32.9,35.39999999999999,39.3
2003-11-09,32.7,35.125,39.0
2003-11-10,32.7,35.099999999999994,39.0
2003-11-11,32.7,35.025,38.9
2003-11-12,32.6,34.975,38.9
2003-11-13,32.4,34.849999999999994,38.8
2003-11-14,32.4,34.825,38.8
2003-11-15,32.4,34.825,38.8
2003-11-16,32.3,34.775,38.8
2003-11-17,32.7,34.95,38.8
2003-11-18,34.5,36.075,39.3
2003-11-19,33.8,35.775,39.3
2003-11-20,33.6,35.625,39.2
2003-11-21,33.6,35.625,39.2
2003-11-22,32.9,35.125,38.9
2003-11-23,32.6,35.0,38.9
2003-11-24,32.3,34.85,38.8
2003-11-25,32.1,34.775000000000006,38.8
2003-11-26,32.1,34.724999999999994,38.8
2003-11-27,32.0,34.675,38.8
2003-11-28,31.9,34.599999999999994,38.7
2003-11-29,31.8,34.55,38.7
2003-11-30,31.8,34.55,38.7
2003-12-01,31.8,34.55,38.7
2003-12-02,31.7,34.525000000000006,38.7
2003-12-03,32.4,34.675,38.7
2003-12-04,32.7,34.849999999999994,38.8
2003-12-05,32.7,34.875,38.8
2003-12-06,32.0,34.525,38.6
2003-12-07,31.8,34.4,38.5
2003-12-08,31.7,34.35,38.5
2003-12-09,31.7,34.35,38.5
2003-12-10,31.8,34.375,38.5
2003-12-11,31.7,34.35,38.5
2003-12-12,31.8,34.4,38.6
2003-12-13,31.7,34.35,38.5
2003-12-14,31.6,34.3,38.5
2003-12-15,31.6,34.275,38.5
2003-12-16,31.6,34.275,38.5
2003-12-17,31.6,34.275,38.5
2003-12-18,33.8,35.475,38.9
2003-12-19,33.7,36.0,39.3
2003-12-20,33.4,35.8,39.2
2003-12-21,33.8,35.974999999999994,39.1
2003-12-22,33.5,35.85,39.2
2003-12-23,33.0,35.5,39.2
2003-12-24,32.6,35.25,39.1
2003-12-25,32.3,35.05,39.0
2003-12-26,32.2,34.95,38.9
2003-12-27,32.3,34.949999999999996,38.9
2003-12-28,32.2,34.875,38.9
2003-12-29,32.0,34.7,38.8
2003-12-30,31.8,34.575,38.7
2003-12-31,31.7,34.525,38.7
