DATE,MIN_SWC,mean_SWC,MAX_SWC
2004-06-23,30.9,37.375,43.0
2004-06-24,31.7,38.95,45.1
2004-06-25,31.6,38.849999999999994,45.1
2004-06-26,31.6,38.8,45.1
2004-06-27,31.5,38.75,45.0
2004-06-28,31.5,38.725,45.0
2004-06-29,31.5,38.675,45.0
2004-06-30,31.5,38.625,45.0
2004-07-01,31.5,38.55,45.0
2004-07-02,31.7,38.675,45.0
2004-07-03,32.9,39.4,45.0
2004-07-04,35.7,40.400000000000006,45.2
2004-07-05,32.8,39.4,45.2
2004-07-06,32.2,39.125,45.2
2004-07-07,33.9,39.8,45.2
2004-07-08,34.6,40.175,45.3
2004-07-09,32.6,39.375,45.2
2004-07-10,32.3,39.15,45.2
2004-07-11,32.2,39.0,45.2
2004-07-12,32.1,38.775000000000006,45.2
2004-07-13,32.1,38.474999999999994,45.2
2004-07-14,32.0,38.224999999999994,45.2
2004-07-15,32.0,38.075,45.2
2004-07-16,31.9,37.849999999999994,45.2
2004-07-17,31.9,37.525,45.1
2004-07-18,31.8,37.224999999999994,45.0
2004-07-19,31.7,36.900000000000006,45.0
2004-07-20,31.7,36.599999999999994,45.0
2004-07-21,31.7,36.275000000000006,45.0
2004-07-22,31.7,36.1,45.0
2004-07-23,31.6,35.875,45.0
2004-07-24,31.5,35.725,45.1
2004-07-25,31.3,35.55,45.0
2004-07-26,31.1,35.4,45.0
2004-07-27,30.9,35.275,45.0
2004-07-28,30.7,35.175,45.0
2004-07-29,30.4,35.05,45.0
2004-07-30,30.3,34.974999999999994,45.0
2004-07-31,31.8,36.375,45.1
2004-08-01,30.1,35.974999999999994,45.2
2004-08-02,30.1,36.4,45.1
2004-08-03,30.1,36.6,45.0
2004-08-04,30.4,36.5,45.0
2004-08-05,31.5,37.075,44.9
2004-08-06,29.8,36.349999999999994,44.9
2004-08-07,29.6,36.525,45.0
2004-08-08,29.3,36.474999999999994,44.9
2004-08-09,29.1,36.15,44.9
2004-08-10,28.9,35.775,44.9
2004-08-11,29.7,36.075,44.8
2004-08-12,32.1,37.574999999999996,45.0
2004-08-13,30.0,36.7,45.0
2004-08-14,29.8,36.9,45.1
2004-08-15,29.6,36.824999999999996,45.0
2004-08-16,29.1,36.525,44.9
2004-08-17,29.2,36.575,44.8
2004-08-18,31.1,37.525,44.9
2004-08-19,29.9,36.85,44.9
2004-08-20,30.4,37.125,45.0
2004-08-21,30.2,37.0,45.0
2004-08-22,29.5,36.575,44.9
2004-08-23,29.0,36.225,44.7
2004-08-24,28.9,36.025,44.6
2004-08-25,33.5,38.75,44.9
2004-08-26,31.6,38.15,45.1
2004-08-27,30.6,37.5,44.9
2004-08-28,30.1,37.1,44.9
2004-08-29,29.8,36.9,44.9
2004-08-30,29.3,36.425,44.8
2004-08-31,28.9,36.224999999999994,44.8
2004-09-01,29.9,37.05,44.7
2004-09-02,29.3,36.525,44.7
2004-09-03,29.6,36.75,44.8
2004-09-04,29.4,36.625,44.7
2004-09-05,30.8,37.475,44.7
2004-09-06,30.9,37.900000000000006,44.9
2004-09-07,29.9,37.2,44.8
2004-09-08,29.4,36.849999999999994,44.8
2004-09-09,29.0,36.55,44.7
2004-09-10,28.6,36.175,44.6
2004-09-11,28.1,35.725,44.4
2004-09-12,27.9,35.400000000000006,44.3
2004-09-13,27.4,34.925,44.2
2004-09-14,26.9,34.5,44.0
2004-09-15,26.3,35.324999999999996,43.9
2004-09-16,26.0,35.025000000000006,43.8
2004-09-17,25.5,34.6,43.7
2004-09-18,27.8,36.075,43.7
2004-09-19,27.3,35.55,43.7
2004-09-20,27.9,36.275,44.1
2004-09-21,31.2,37.875,44.5
2004-09-22,31.0,37.85,44.9
2004-09-23,33.7,39.474999999999994,45.0
2004-09-24,32.3,38.575,45.0
2004-09-25,31.0,37.974999999999994,44.8
2004-09-26,30.3,37.65,44.8
2004-09-27,29.9,37.45,44.8
2004-09-28,29.6,37.325,44.8
2004-09-29,29.4,37.125,44.8
2004-09-30,29.2,37.05,44.7
2004-10-01,29.1,37.0,44.7
2004-10-02,29.1,36.849999999999994,44.7
2004-10-03,29.0,36.8,44.7
2004-10-04,29.0,36.8,44.7
2004-10-05,28.9,36.724999999999994,44.7
2004-10-06,28.9,36.724999999999994,44.7
2004-10-07,28.8,36.725,44.7
2004-10-08,28.8,36.7,44.6
2004-10-09,28.8,36.675,44.6
2004-10-10,28.8,36.625,44.6
2004-10-11,28.7,36.575,44.5
2004-10-12,28.7,36.525,44.4
2004-10-13,28.7,36.5,44.4
2004-10-14,28.6,36.4,44.4
2004-10-15,28.6,36.375,44.4
2004-10-16,28.5,36.300000000000004,44.4
2004-10-17,28.5,36.3,44.3
2004-10-18,28.4,36.275000000000006,44.3
2004-10-19,30.2,36.8,44.3
2004-10-20,32.0,37.4,44.4
2004-10-21,33.7,37.9,44.4
2004-10-22,35.1,38.325,44.3
2004-10-23,36.0,38.775000000000006,44.7
2004-10-24,36.0,39.05,44.3
2004-10-25,36.1,38.475,40.5
2004-10-26,36.2,39.8,44.3
2004-10-27,36.3,40.199999999999996,44.3
2004-10-28,36.9,40.45,44.3
2004-10-29,37.1,40.599999999999994,44.3
2004-10-30,36.9,40.650000000000006,44.3
2004-10-31,36.7,40.599999999999994,44.3
2004-11-01,38.9,41.55,44.5
2004-11-02,39.4,41.95,44.7
2004-11-03,38.7,41.800000000000004,44.6
2004-11-04,38.3,41.825,44.6
2004-11-05,38.1,41.55,44.7
2004-11-06,38.2,41.60000000000001,44.7
2004-11-07,38.1,41.6,44.7
2004-11-08,37.9,41.55,44.7
2004-11-09,38.0,41.575,44.7
2004-11-10,38.3,41.75,44.7
2004-11-11,40.4,43.2,45.0
2004-11-12,38.8,42.175,44.9
2004-11-13,38.4,42.0,45.0
2004-11-14,38.3,41.95,45.0
2004-11-15,38.4,41.975,45.0
2004-11-16,38.5,42.0,45.0
2004-11-17,38.6,42.05,45.0
2004-11-18,39.5,42.625,45.0
2004-11-19,42.5,44.0,45.2
2004-11-20,40.0,43.025,45.2
2004-11-21,39.2,42.45,45.2
2004-11-22,39.0,42.35,45.2
2004-11-23,38.7,42.225,45.2
2004-11-24,38.5,42.15,45.2
2004-11-25,38.4,42.1,45.2
2004-11-26,38.5,42.1,45.2
2004-11-27,39.7,42.575,45.2
2004-11-28,39.1,42.425,45.3
2004-11-29,39.0,42.375,45.3
2004-11-30,39.1,42.400000000000006,45.3
2004-12-01,38.7,42.25,45.3
2004-12-02,38.7,42.25,45.3
2004-12-03,38.9,42.349999999999994,45.3
2004-12-04,38.8,42.3,45.3
2004-12-05,39.1,42.5,45.3
2004-12-06,40.0,42.95,45.3
2004-12-07,39.7,42.724999999999994,45.3
2004-12-08,39.3,42.52499999999999,45.3
2004-12-09,39.1,42.45,45.3
2004-12-10,38.8,42.349999999999994,45.3
2004-12-11,38.7,42.3,45.3
2004-12-12,38.7,42.275000000000006,45.3
2004-12-13,38.5,42.2,45.3
2004-12-14,38.3,42.125,45.3
2004-12-15,38.1,42.075,45.3
2004-12-16,37.9,41.974999999999994,45.3
2004-12-17,37.9,41.974999999999994,45.3
2004-12-18,37.9,41.974999999999994,45.3
2004-12-19,37.7,41.925,45.3
2004-12-20,34.2,41.025000000000006,45.3
2004-12-21,34.6,41.075,45.3
2004-12-22,31.7,40.375,45.3
2004-12-23,23.6,38.325,45.2
2004-12-24,23.6,38.3,45.2
2004-12-25,23.6,38.25,45.2
2004-12-26,22.2,37.875,45.2
2004-12-27,22.3,37.875,45.1
2004-12-28,22.6,37.949999999999996,45.1
2004-12-29,22.7,37.95,45.1
2004-12-30,23.2,38.075,45.1
2004-12-31,21.6,37.675,45.1
