date,Rn,theta_6,theta_mean,sw_out,theta_14,TA_PI_F_1_2_1,H_1_1_1,theta_8,theta_3,theta_15,wd,WS_2_1_1,WS_1_1_1,theta_16,theta_4,theta_9,TA_PI_F_1_1_1,P_PI_F_1_1_1,theta_5,theta_2,ws,LE_PI_F_1_1_1,theta_1,TA_PI_F_1_4_1,WS_1_3_1,theta_13,H,theta_11,G,TA_PI_F_1_3_1,RH_PI_F_1_3_1,WS_1_2_1,theta_12,LE_1_1_1,t_avg,LE,P_PI_F_2_2_1,RH_PI_F_1_1_1,rh,sw_in,RH_PI_F_1_2_1,RH_PI_F_1_4_1,lw_out,theta_7,theta_10,lw_in,H_PI_F_1_1_1,t_min,t_max,G_subday_gaps,H_subday_gaps,ppt,Rn_subday_gaps,LE_subday_gaps,rso,flux,energy,ebc_cf,H_corr,ebr_corr,LE_corr,flux_corr,ebr,ebr_5day_clim,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2006-04-06,99.7875,29.97083333333332,39.48888888888889,41.47916666666666,,19.265,,42.899999999999984,57.025,,,5.798333333333333,,,46.51666666666667,27.262500000000006,19.39333333333333,0.7090833333333334,28.691666666666677,63.93749999999998,5.762777777777778,33.08750000000001,41.75833333333335,19.548749999999995,5.392500000000001,,21.825000000000006,27.666666666666675,22.66666666666666,19.17083333333333,69.98333333333333,6.097499999999998,42.525,,19.344479166666677,39.777083333333344,0.7090833333333332,70.74166666666667,70.403125,201.71666666666667,69.18333333333335,71.70416666666667,410.95416666666665,32.86249999999999,33.754166666666656,351.0291666666667,25.508333333333336,11.425,30.22,0.0,0.0,17.017999999999994,0.0,0.0,282.9814356009797,61.60208333333334,77.12083333333334,1.186929667364116,25.90473999022184,0.8425099039109523,47.212600289548064,73.1173402797699,0.7987735696147819,0.7740378940682607,1.399707265727918,1.6613540793175745,7.1,5.0,10.1,0.3322708158635149,0.8038388552721171,4.019194276360585,False,
2006-04-07,21.35833333333333,30.75,40.93984375,8.608333333333334,,9.352083333333333,-14.4875,43.0125,57.09583333333334,,52.16666666666666,6.903750000000001,,,46.50833333333333,29.2375,9.469583333333333,0.0,30.55416666666667,63.93749999999999,6.9925000000000015,58.69583333333333,53.24583333333334,8.884583333333332,6.7854166666666655,,-14.897916666666664,28.129166666666663,-22.975,9.113333333333337,80.95833333333333,7.288333333333332,42.604166666666686,,9.204895833333335,57.82708333333334,0.0,80.9,82.30208333333333,68.52083333333336,79.60416666666667,87.74583333333334,350.62500000000006,33.23333333333335,34.10833333333334,312.07083333333327,-15.308333333333332,3.715,12.3575,0.0,0.0,0.0,0.0,0.0,285.0677595607813,42.92916666666667,44.33333333333333,1.1961144525253542,-17.819613437518353,0.8360403955396591,69.16781012238805,51.3481966848697,0.9683270676691732,0.7746179346279576,2.015216398418888,2.410429459114924,4.6,3.2,0.8,0.7532592059734137,0.6503453838578795,2.0811052283452147,False,
2006-04-08,140.97916666666666,30.02499999999999,40.06970486111112,42.05833333333333,,5.832916666666668,40.86666666666667,43.07916666666668,57.20000000000002,,177.20833333333337,2.275,,,46.5125,27.829166666666666,6.565833333333333,0.0,29.39166666666668,64.09166666666667,2.349166666666666,86.80000000000003,46.3125,6.2420833333333325,2.24625,,40.141666666666666,27.84999999999999,-1.058333333333331,5.762499999999998,61.00833333333333,2.52625,42.7375,86.80000000000003,6.100833333333332,86.80000000000003,0.0,55.56249999999999,61.91145833333334,287.5541666666666,56.99583333333332,74.0791666666667,347.6375000000001,33.05833333333334,33.80416666666665,243.12083333333337,39.41666666666666,-0.6125,13.455,0.0,0.0,0.0,0.0,0.0,287.13655626820184,126.94166666666668,142.0375,1.2203082502266545,48.98520701118162,0.8194650817236256,105.9227561196736,154.90796313085525,0.8937193816187041,0.7753114892884221,3.0159785520360174,3.6804235095561912,3.5,2.7,0.0,1.3631198183541449,0.5733627419481336,1.548079403259961,False,
2006-04-09,119.41666666666664,29.79583333333332,39.67543402777777,47.67916666666667,,10.782083333333333,31.537499999999994,43.100000000000016,57.29583333333333,,173.33333333333337,5.244166666666667,,,46.53333333333334,27.30833333333333,11.122499999999995,0.0,28.754166666666677,64.17083333333333,5.3875,55.25416666666666,42.99583333333334,10.942916666666664,5.244166666666667,,31.41875,27.76666666666667,11.92916666666666,11.158333333333331,54.75,5.6741666666666655,42.74583333333333,55.25416666666666,11.001458333333336,55.25416666666666,0.0,54.83750000000001,56.27708333333333,246.90833333333333,54.84166666666668,60.67916666666667,364.52083333333337,32.94583333333332,33.71666666666668,284.7208333333333,31.3,0.885,20.7975,0.0,0.0,0.0,0.0,0.0,289.18723538888213,86.67291666666668,107.48749999999998,1.240150950652597,38.96399268081628,0.8063534519517774,68.52350731918368,107.48749999999998,0.8063534519517774,0.7762699803989309,1.9288528099191289,2.39206864589014,5.6,3.9,0.0,0.6133509348436257,0.5560580551909713,2.168626415244788,False,
2006-04-10,137.95833333333334,29.76666666666665,38.79678819444444,54.85416666666665,,17.980833333333337,39.125000000000014,43.09166666666668,57.2875,,167.5,7.661666666666669,,,46.53333333333334,27.1875,18.176666666666677,0.0,28.46249999999999,57.575,7.811666666666666,43.00833333333333,39.59166666666667,18.5325,7.645416666666668,,39.25208333333335,27.73333333333333,32.708333333333336,22.15166666666667,35.36250000000001,8.127916666666666,42.71250000000001,43.42916666666667,19.210416666666664,43.21875,0.0,51.3125,46.63229166666665,277.0375,49.82916666666666,50.025,404.55416666666673,32.899999999999984,33.74583333333332,320.3250000000001,39.37916666666668,8.1425,29.2875,0.0,0.0,0.0,0.0,0.0,291.2192216507584,82.47083333333335,105.25,1.2433534014716632,48.80421132734919,0.804276562734598,53.73617981985344,102.54039114720264,0.7835708630245448,0.7770227193772267,1.5206193106053922,1.8906671921847096,8.2,5.5,0.0,0.3437576713063108,0.5357240037520415,2.9464820206362283,False,
2006-04-11,85.08750000000002,29.85416666666666,36.53576388888888,37.475,,19.242916666666662,13.145833333333329,43.11250000000001,57.20416666666669,,216.66666666666663,7.049166666666667,,,46.5375,27.12500000000001,19.415833333333328,0.0,28.24583333333334,31.383333333333336,7.100138888888887,26.070833333333336,38.40833333333333,19.687083333333327,6.871250000000002,,16.722916666666674,27.79583333333333,18.83333333333334,19.687916666666663,48.30833333333333,7.38,42.683333333333344,,19.5084375,26.004166666666677,0.0,51.69166666666667,49.78229166666667,194.54999999999995,49.82916666666666,49.3,409.92916666666673,32.90416666666665,33.86249999999999,338.4291666666666,20.3,13.62,29.637500000000006,0.0,0.0,0.0,0.0,0.0,293.23195495486414,42.72708333333335,66.25416666666668,1.2519192397443273,20.93574111964108,0.7987735696147819,32.55511656351811,53.49085768315919,0.6448965473869569,0.7778483157983537,0.9151993409380198,1.1457556631216348,7.2000003,5.0,0.90000004,0.2291511326243269,0.4579011204622432,2.289505602311216,False,
2006-04-12,124.92083333333332,29.85,36.37890625,55.13749999999999,,18.367083333333326,56.7375,43.15833333333335,56.95833333333335,,250.04166666666663,3.609583333333333,,,46.5625,26.929166666666674,19.01833333333333,0.0,27.974999999999994,30.74583333333334,3.6975,29.77083333333333,37.59166666666667,19.289583333333333,3.5575,,57.23958333333334,27.87916666666666,28.33750000000001,18.457916666666662,49.662500000000016,3.925416666666667,42.69583333333336,27.070833333333336,18.783229166666672,28.42083333333333,0.0,50.20000000000001,49.63229166666667,286.84583333333336,49.6125,49.05416666666667,419.07083333333327,32.9625,33.92916666666666,314.62499999999994,57.74166666666667,8.3125,27.8425,0.0,0.0,0.0,0.0,0.0,295.2248904590525,85.66041666666666,96.58333333333331,1.2622958647693627,72.25328934278802,0.7922073009268017,35.87550038996592,108.12878973275394,0.8869068162208801,0.7782319886115161,0.9995551687485889,1.261734356120186,6.7000003,4.9,0.0,0.2574968073714665,0.3065545555501013,1.5021173221954969,False,
2006-04-13,128.325,29.90833333333333,35.02526041666666,54.68333333333333,,21.91458333333333,56.7875,43.166666666666686,41.51666666666666,,188.125,3.92,,,46.55,26.870833333333334,22.60458333333333,0.0,27.78749999999999,30.395833333333314,4.012499999999998,24.35,37.0125,22.305416666666662,3.87125,,58.47708333333333,27.924999999999997,29.30416666666666,21.58666666666667,50.16666666666666,4.246250000000002,42.67916666666668,24.266666666666666,22.1028125,24.30833333333333,0.0,48.92916666666667,49.27500000000001,275.18750000000006,48.86666666666667,49.13750000000001,431.80416666666656,33.0,33.9875,339.62083333333334,60.16666666666666,10.1075,32.3275,0.0,0.0,0.0,0.0,0.0,297.1974986349516,82.78541666666666,99.02083333333331,1.2622958647693627,73.8153804754401,0.7922073009268017,30.68430864610193,104.49968912154202,0.8360403955396591,0.7789840968019008,0.8576555506551431,1.082615054988478,7.9,5.7000003,0.0,0.1899324557910072,0.2787236426024325,1.5887248464509582,False,
2006-04-14,131.40833333333333,29.962499999999995,34.69800347222222,58.68749999999999,,22.63125,,43.19166666666669,38.08750000000001,,101.625,3.8304166666666655,,,46.57083333333333,26.829166666666666,23.339583333333334,0.0,27.65416666666668,30.24166666666668,3.932499999999999,26.80833333333333,36.6,22.735,3.80375,,60.881250000000016,28.012500000000006,21.262499999999992,22.309583333333336,37.904166666666654,4.163333333333334,42.63333333333335,25.94583333333333,22.75385416666667,26.37708333333333,0.0,36.36249999999999,37.286458333333336,294.30833333333334,36.19166666666667,38.6875,435.07916666666665,33.06250000000001,34.058333333333344,330.8666666666666,62.38333333333335,14.56,31.9025,0.0,0.0,0.0,0.0,0.0,299.14926529853614,87.25833333333334,110.14583333333334,1.276208760672965,77.69718461072098,0.7835708630245448,33.66266483100086,111.35984944172183,0.7922073009268017,0.7795730207796605,0.93123047729944,1.1884444933352118,7.9,5.7000003,0.0,0.2084990229448254,0.2485480118890897,1.4167237423322148,False,
2006-04-15,73.77083333333333,29.94166666666665,34.60442708333333,32.65833333333334,,19.166666666666668,20.595833333333328,43.21666666666669,37.75833333333336,,134.25,6.801666666666666,,,46.58333333333334,26.600000000000005,19.563333333333333,0.0846666666666666,27.47083333333333,30.108333333333345,6.571944444444443,24.325000000000006,36.225000000000016,18.73333333333333,5.772083333333335,,27.00833333333333,28.10000000000001,3.666666666666664,18.801666666666662,55.12916666666667,7.142083333333335,42.61666666666668,,19.06625,30.43958333333333,0.09525,54.27916666666666,54.97499999999999,164.70416666666668,53.61249999999999,56.87916666666666,405.0583333333333,33.100000000000016,34.06250000000001,346.8041666666668,33.42083333333333,10.845,28.17,0.0,0.0,2.1590000000000003,0.0,0.0,301.07969161477587,57.44791666666666,70.10416666666666,1.276208760672965,34.46827161117566,0.7835708630245448,38.84726292123479,73.31553453241044,0.8194650817236256,0.7807660955888628,1.0708454838850534,1.3666223878611856,6.6,4.5,5.4,0.3036938639691524,0.2270064723384734,1.0215291255231302,False,
