date,Rn,theta_6,theta_mean,sw_out,theta_14,TA_PI_F_1_2_1,H_1_1_1,theta_8,theta_3,theta_15,wd,WS_2_1_1,theta_24,WS_1_1_1,theta_16,theta_4,theta_23,theta_9,theta_22,TA_PI_F_1_1_1,P_PI_F_1_1_1,theta_21,theta_5,theta_17,theta_2,ws,LE_PI_F_1_1_1,theta_1,TA_PI_F_1_4_1,WS_1_3_1,theta_13,H,theta_11,G,TA_PI_F_1_3_1,RH_PI_F_1_3_1,WS_1_2_1,theta_12,LE_1_1_1,t_avg,theta_25,LE,P_PI_F_2_2_1,RH_PI_F_1_1_1,rh,sw_in,RH_PI_F_1_2_1,RH_PI_F_1_4_1,lw_out,theta_20,theta_19,theta_7,theta_18,theta_10,lw_in,H_PI_F_1_1_1,t_min,t_max,G_subday_gaps,H_subday_gaps,ppt,Rn_subday_gaps,LE_subday_gaps,rso,flux,energy,ebc_cf,H_corr,ebr_corr,LE_corr,flux_corr,ebr,ebr_5day_clim,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val,year
2004-01-01,17.708333333333332,35.95833333333332,33.87927083333333,22.40833333333333,35.74166666666667,2.8904166666666664,,37.91249999999999,31.354166666666657,,,2.2225,,,36.90833333333332,26.89999999999999,,30.21250000000001,,3.77375,0.0,,,41.225000000000016,30.82083333333332,2.4080555555555563,5.495833333333335,25.30833333333333,0.55875,2.2225,28.0375,13.622916666666663,39.39583333333332,-0.9041666666666668,2.4266666666666663,69.5625,2.779166666666667,40.775,,2.412395833333333,,5.31875,0.0,63.20416666666666,68.36458333333333,99.98333333333332,66.24166666666669,74.45,313.2375,,36.84166666666665,43.32083333333332,21.354166666666668,,253.39166666666665,12.866666666666664,-3.6225,12.4725,0.0,0.0,0.0,0.0,0.0,114.83472317594946,18.941666666666663,18.6125,0.982622085349758,13.386178783545974,1.0176852473695992,5.226321216454028,18.6125,1.0176852473695992,0.8722445994729039,0.1841619051600585,0.1809615552903611,2.1000001,1.3000001,0.0,0.1392011856694173,0.3223325191288099,0.4190323071007049,False,,2004
2004-01-02,19.341666666666665,35.92083333333333,33.85536458333333,17.679166666666664,35.73750000000001,5.2820833333333335,-6.750000000000001,37.862499999999976,31.31249999999999,,237.5833333333333,3.2883333333333336,,,36.79583333333333,26.89999999999999,,30.237499999999997,,5.807083333333334,0.0,,,41.20416666666669,30.7875,3.4766666666666666,9.008333333333336,25.254166666666663,4.468333333333333,3.2233333333333336,28.0,-6.181250000000001,39.42916666666667,1.1749999999999996,5.4175,67.94583333333335,3.918333333333333,40.74583333333333,,5.24375,,9.529166666666669,0.0,63.68750000000002,67.09166666666665,87.57083333333334,65.81666666666665,70.91666666666667,328.9,,36.88333333333332,43.29999999999998,21.312500000000004,,278.3583333333334,-5.6125000000000025,-1.3225000000000002,16.15,0.0,0.0,0.0,0.0,0.0,115.322149709623,3.347916666666668,18.166666666666664,0.9702791218714756,-5.997537822068058,1.030631266259959,9.245951465500276,3.248413643432212,0.1842889908256881,0.8740705788013258,0.3308340218069848,0.3210013441640897,2.4,1.5,0.0,0.2140008961093932,0.3134531366748578,0.4701797050122867,False,,2004
2004-01-03,1.412500000000002,35.899999999999984,33.84333333333334,2.5083333333333333,35.76250000000001,-6.051666666666665,,37.82499999999997,31.299999999999997,,85.95833333333331,5.08875,,,36.66666666666668,26.89999999999999,,30.299999999999997,,-5.829999999999999,0.0,,,41.162500000000016,30.77916666666668,5.322500000000002,17.24166666666667,25.26666666666668,-5.582916666666668,5.0841666666666665,27.99583333333333,16.479166666666668,39.35833333333331,-5.2125,-5.505416666666666,64.61666666666667,5.794583333333333,40.74583333333335,,-5.7425,,17.24166666666667,0.0,62.27916666666667,64.37291666666668,14.920833333333324,63.52083333333334,67.075,286.0708333333333,,36.92916666666665,43.29999999999998,21.300000000000008,,275.0625,16.479166666666668,-6.8875,-1.8425,0.0,0.0,0.0,0.0,0.0,115.8489181319264,33.72083333333334,6.625000000000003,0.982622085349758,16.192793114826223,1.0176852473695992,16.94204245490542,33.13483556973164,5.089937106918239,0.8759858887669505,0.5924221969913029,0.5821271346150795,2.0,1.2,1.2,0.4851059455125663,0.3089337842695987,0.3707205411235184,False,,2004
2004-01-04,12.254166666666668,35.80833333333332,33.7940625,43.77083333333334,35.74999999999999,-10.543333333333331,,37.79166666666666,31.266666666666666,,178.0,6.18375,,,36.54166666666666,26.89999999999999,,30.299999999999997,,-10.264583333333333,0.0,,,41.120833333333344,30.70000000000001,6.379722222222222,8.220833333333333,25.133333333333344,-7.554166666666666,6.083333333333332,27.94166666666665,6.395833333333331,39.2625,-1.4666666666666668,-10.06625,86.72083333333332,6.872083333333332,40.64166666666668,,-9.607083333333334,,7.9229166666666675,0.0,84.73333333333333,88.09895833333331,62.62083333333336,85.71250000000002,95.22916666666664,266.1083333333334,,36.95833333333333,43.28333333333333,21.300000000000008,,259.5083333333334,6.395833333333331,-10.94,-7.585,0.0,0.0,0.0,0.0,0.0,116.41493660901187,14.318749999999998,13.720833333333337,0.982622085349758,6.284687087549492,1.0176852473695992,7.785232897052356,14.069919984601848,1.043577285150319,0.8742172453839797,0.2712465010187279,0.2665328024748477,0.90000004,0.6,6.0,0.4442213374580796,0.3397652902705707,0.2038591741623424,False,,2004
2004-01-05,-25.058333333333334,35.79999999999999,33.763020833333336,67.27083333333334,35.76666666666666,-18.738333333333333,,37.75,31.229166666666675,,318.6666666666667,4.2175,,,36.45,26.89999999999999,,30.291666666666657,,-18.19125,0.0,,,41.075,30.679166666666674,4.396805555555557,2.4208333333333334,25.05416666666667,-16.359583333333337,4.156250000000001,27.89999999999999,-10.51041666666667,39.20833333333335,-0.6916666666666668,-18.567916666666665,70.60833333333333,4.816666666666666,40.58750000000001,2.3375,-17.964270833333327,,2.379166666666667,0.0,67.08333333333334,73.4875,101.14583333333336,68.83333333333334,87.425,223.8125,,36.9875,43.275,21.254166666666663,,164.8791666666667,-9.337500000000004,-22.895000000000003,-12.11,0.0,0.0,0.0,0.0,0.0,117.0201039692614,-8.131250000000003,-24.36666666666667,1.0748327759197327,-11.29694032190636,0.9303772851030724,2.557206312709031,-8.739734009197331,0.3337038303693571,0.8820859482565958,0.0808205147952967,0.0868685382686906,0.6,0.4,0.0,0.2171713456717265,0.4017129841349628,0.1606851936539851,False,,2004
2004-01-06,-17.629166666666666,35.74166666666668,33.71520833333333,75.50833333333333,35.754166666666656,-17.252916666666668,,37.70833333333335,31.20000000000001,,240.0,2.1941666666666664,,,36.3125,26.89999999999999,,30.295833333333324,,-16.285416666666666,0.0,,,41.0375,30.604166666666675,2.3544444444444443,3.104166666666666,24.845833333333346,-20.94,2.1941666666666664,27.841666666666665,-4.977083333333334,39.12916666666668,0.0583333333333333,-18.09708333333333,67.78333333333333,2.6750000000000003,40.57083333333335,,-18.143854166666667,,3.125,0.0,61.65000000000001,68.72812499999999,118.25416666666663,64.56666666666665,80.91249999999998,218.22083333333333,,36.99583333333333,43.26250000000001,21.2375,,157.88333333333338,-6.412500000000001,-23.8175,-8.950000000000003,0.0,0.0,0.0,0.0,0.0,117.6643093854944,-1.8520833333333344,-17.6875,1.0748327759197327,-5.349532295150503,0.9303772851030724,3.358852424749164,-1.9906798704013395,0.1047114252061249,0.8798463656123429,0.106138849346206,0.1140815140757089,0.6,0.4,0.0,0.2852037851892724,0.4221689683433056,0.1688675873373222,False,,2004
2004-01-07,1.187499999999999,35.67916666666668,33.63807291666667,55.79166666666666,35.75,-10.71,1.1583333333333343,37.63333333333335,31.16250000000001,,153.04166666666666,2.364583333333333,,,36.15416666666668,26.89999999999999,,30.295833333333324,,-9.872083333333332,0.0,,,40.97916666666666,30.395833333333314,2.541666666666667,6.554166666666666,24.48333333333332,-12.914583333333336,2.347916666666667,27.80833333333333,1.202083333333334,39.016666666666666,-0.4208333333333332,-11.182916666666666,77.6375,2.912500000000001,40.466666666666654,6.366666666666667,-11.169895833333332,,6.460416666666666,0.0,72.42916666666666,76.77916666666668,88.02500000000003,75.21666666666667,81.83333333333334,255.82916666666668,,37.0125,43.23750000000002,21.22916666666666,,224.8,1.2458333333333331,-22.77,-3.1525,0.0,0.0,0.0,0.0,0.0,118.34743204539376,7.6625,1.6083333333333316,1.0748327759197327,1.2920385660535127,0.9303772851030724,6.943867579431441,8.235906145484952,4.764248704663217,0.8771194587089465,0.2208539038180024,0.2373810145134133,0.6,0.4,0.0,0.5934525362835331,0.425920724336777,0.1703682897347108,False,,2004
2004-01-08,10.758333333333333,35.60833333333335,33.55302083333333,53.30833333333333,35.73750000000001,-4.437916666666667,3.7708333333333326,37.57500000000001,31.108333333333345,,208.66666666666663,2.5629166666666667,,,35.92916666666665,26.89999999999999,,30.270833333333325,,-3.959583333333333,0.0125,,,40.90416666666665,30.295833333333324,2.690972222222221,6.237500000000002,24.20416666666667,-4.665,2.5454166666666667,27.787499999999994,3.7708333333333326,38.862499999999976,0.0458333333333333,-4.056666666666667,84.0125,2.964583333333333,40.25000000000002,,-4.279791666666665,,6.195833333333333,0.0125,81.11666666666669,83.56458333333335,90.45416666666672,83.21666666666667,85.91250000000002,287.6666666666667,,37.02916666666667,43.17500000000001,21.208333333333325,,261.28333333333336,3.7708333333333326,-8.462499999999999,-0.0749999999999999,0.0,0.0,0.3,0.0,0.0,119.06934081197836,9.966666666666663,10.7125,1.0748327759197327,4.053015259197324,0.9303772851030724,6.659484740802678,10.712500000000002,0.9303772851030724,0.8776621209164651,0.2131810847431546,0.2291340170880646,0.6,0.4,0.0,0.5728350427201616,0.4263167051293673,0.1705266820517469,False,,2004
2004-01-09,5.066666666666665,35.59166666666668,33.50833333333333,37.966666666666654,35.75416666666667,-7.300833333333332,,37.5375,31.095833333333346,,144.16666666666666,1.799583333333333,,,35.783333333333346,26.895833333333325,,30.28333333333332,,-6.724999999999999,0.0,,,40.862499999999976,30.250000000000004,1.8975,2.4833333333333334,24.10000000000001,-8.303749999999999,1.7608333333333333,27.71250000000001,7.7083333333333375,38.74166666666669,-0.5583333333333332,-7.182083333333334,90.38333333333334,2.1320833333333336,40.13750000000001,,-7.377916666666668,,2.485416666666667,0.0,89.50416666666668,89.88958333333333,64.3541666666667,90.61666666666666,89.05416666666666,276.90833333333336,,37.020833333333336,43.162500000000016,21.199999999999992,,255.5875,7.600000000000003,-12.5225,-4.5025,0.0,0.0,0.0,0.0,0.0,119.8298938760073,10.193750000000003,5.624999999999997,1.2567214182082582,9.68722759868866,0.7957212994950997,3.1234763581717746,12.810703956860436,1.8122222222222235,0.8747464521738284,0.0852677722506836,0.1071578356703379,0.5,0.3,0.0,0.3571927855677932,0.4490479507986946,0.1347143852396083,False,,2004
2004-01-10,1.108333333333335,35.5375,33.42729166666666,63.94583333333333,35.73750000000001,-5.915000000000003,,37.516666666666666,31.07083333333334,,162.5,1.6137499999999998,,,35.53749999999999,26.87916666666666,,30.241666666666664,,-5.0041666666666655,0.0,,,40.80416666666665,30.00833333333333,1.7631944444444445,3.9375,23.79166666666667,-8.100833333333336,1.5945833333333332,27.691666666666677,13.847916666666668,38.58333333333334,0.6541666666666668,-6.251249999999998,88.4958333333333,2.0812500000000003,40.07916666666667,,-6.317812500000001,,3.9375,0.0,86.43333333333334,87.23229166666668,98.85833333333336,87.84166666666665,86.15833333333335,280.975,,37.020833333333336,43.14166666666668,21.1875,,247.1625,13.508333333333336,-14.52,1.7225,0.0,0.0,0.0,0.0,0.0,120.62893840224017,17.785416666666666,0.4541666666666682,1.5127098321342938,20.947879696243024,0.6610653138871271,5.956294964028782,26.904174660271806,39.16055045871547,0.8724044349643306,0.1352191217651764,0.2045472949867467,0.6,0.4,0.0,0.5113682374668668,0.488081422219561,0.1952325688878244,False,,2004
